Timestamp,Protocol,Source IP,Destination IP,Source Port,Destination Port,Cipher Suite
2024-11-08 16:52:09,DNS,0xdb7c,api.teleparty.com,1,0
2024-11-08 16:52:09,DNS,0xbb9d,api.teleparty.com,28,0
2024-11-08 16:52:09,DNS,0xdb7c,api.teleparty.com,1,3
2024-11-08 16:52:09,DNS,0x2dd2,api.teleparty.com,1,3
2024-11-08 16:52:09,DNS,0xe895,api.teleparty.com,1,3
2024-11-08 16:52:09,DNS,0xb946,api.teleparty.com,28,3
2024-11-08 16:52:09,DNS,0xd72f,api.teleparty.com,1,3
2024-11-08 16:52:09,TCP,N/A,N/A,55696,443,0,0,64660
2024-11-08 16:52:09,DNS,0xbb9d,api.teleparty.com,28,3
2024-11-08 16:52:09,TCP,N/A,N/A,443,55696,0,1,65535
2024-11-08 16:52:09,TCP,N/A,N/A,55696,443,1,1,1573632
2024-11-08 16:52:09,TLS,N/A,N/A,55696,443,N/A
2024-11-08 16:52:09,DATA,N/A
2024-11-08 16:52:09,TCP,N/A,N/A,443,55696,1,1221,73728
2024-11-08 16:52:09,TCP,N/A,N/A,443,55696,1,1967,73728
2024-11-08 16:52:09,TLS,N/A,N/A,443,55696,N/A
2024-11-08 16:52:09,DATA,N/A
2024-11-08 16:52:09,TCP,N/A,N/A,55696,443,1967,1301,1573632
2024-11-08 16:52:09,TLS,N/A,N/A,55696,443,N/A
2024-11-08 16:52:09,TLS,N/A,N/A,55696,443,N/A
2024-11-08 16:52:09,TLS,N/A,N/A,55696,443,N/A
2024-11-08 16:52:09,TCP,N/A,N/A,443,55696,1301,2123,73728
2024-11-08 16:52:09,TLS,N/A,N/A,443,55696,N/A
2024-11-08 16:52:09,TLS,N/A,N/A,55696,443,N/A
2024-11-08 16:52:09,TLS,N/A,N/A,443,55696,N/A
2024-11-08 16:52:09,TCP,N/A,N/A,55696,443,2448,1844,1573120
2024-11-08 16:52:09,TLS,N/A,N/A,443,55696,N/A
2024-11-08 16:52:09,TCP,N/A,N/A,55696,443,2448,2017,1572864
2024-11-08 16:52:09,Unknown
2024-11-08 16:52:09,DATA,N/A
2024-11-08 16:52:09,TCP,N/A,N/A,55693,80,918,1856,1573632
2024-11-08 16:52:09,TCP,N/A,N/A,80,55693,1856,918,73728
2024-11-08 16:52:10,TLS,162.159.133.234,172.16.0.2,443,55545,N/A
2024-11-08 16:52:10,TCP,172.16.0.2,162.159.133.234,55545,443,55,2200,6145
2024-11-08 16:52:10,TCP,N/A,N/A,80,55693,1856,919,73728
2024-11-08 16:52:10,DNS,0x02fa,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0x1d44,in.search.yahoo.com,28,0
2024-11-08 16:52:10,DNS,0x26a7,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0x98c4,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0x43aa,in.search.yahoo.com,28,0
2024-11-08 16:52:10,DNS,0x43fe,in.search.yahoo.com,1,0
2024-11-08 16:52:10,TCP,N/A,N/A,80,55693,1856,919,73728
2024-11-08 16:52:10,TCP,N/A,N/A,55693,80,919,1857,1573632
2024-11-08 16:52:10,TLS,162.159.133.234,172.16.0.2,443,55545,N/A
2024-11-08 16:52:10,TCP,172.16.0.2,162.159.133.234,55545,443,55,2241,6145
2024-11-08 16:52:10,DNS,0xbaf0,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0x6ef3,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0xbe29,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0xe764,in.search.yahoo.com,28,0
2024-11-08 16:52:10,DNS,0xbf52,in.search.yahoo.com,28,0
2024-11-08 16:52:10,DNS,0x24cd,in.search.yahoo.com,1,0
2024-11-08 16:52:10,DNS,0xd9e2,in.search.yahoo.com,1,0
2024-11-08 16:52:11,TLS,162.159.133.234,172.16.0.2,443,55545,N/A
2024-11-08 16:52:11,DATA,N/A
2024-11-08 16:52:11,TCP,172.16.0.2,162.159.133.234,55545,443,55,4502,6146
2024-11-08 16:52:11,DNS,0x02fa,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0x26a7,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0x6ef3,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0x43fe,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0xd9e2,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0xbaf0,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0x98c4,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0x24cd,in.search.yahoo.com,1,2
2024-11-08 16:52:11,DNS,0xbe29,in.search.yahoo.com,1,2
